companyId,unitId,imei,esn,manufacturer,unitType,version,isRMA,liveAgeDays,HDOPQuality,ExcessiveEvents,LowBattery,IgnitionOnEventsAbnormal,PowerDisconnect,LowSatellites,DailyOdometerExceeded,WirelessSignal,MaintenanceLimitExceeded,LateEvents,CommLost,DailyEngineHoursExceeded
6595,200016121,357766097569359,4674466895,CalAmp,"32 - bit","2630 LTE",1,1168,0,0,2.9166666666666665,0,0,0,0,0,0,0,0,0
25368,200075897,88B121020005,88B121020005,Geometris,"80 Series",88,1,551,0,0,0,6.020555078983307,0,0,0,0,0,0,0,0
6821,200059692,88B113140056,88B113140056,Geometris,"80 Series",88,1,785,0,0,0,5.263157844543457,1,0,0,0,0,0,0,0
344,200068588,88B120330098,88B120330098,Geometris,"80 Series",88,1,720,0,0,0,6.901039653354221,0,0,0,0,0,0,0,0
6821,200076904,88B121220219,88B121220219,Geometris,"80 Series",88,1,654,0,0,0,5.905879855155945,0,0,0,0,0,0,0,0
27600,200116252,864622046540387-030724164114,88B112040269-030724164114,Geometris,"80 Series",88,1,208,0,0,0,6.575942277908325,0,0,0,0,0,0,0,0
27718,200118367,88B112920060,88B112920060,Geometris,"80 Series",88,1,224,0,0,0,6.374502182006836,0,0,0,0,0,0,0,0
27718,200118372,88B112920138,88B112920138,Geometris,"80 Series",88,1,224,0,1391.8333333333333,0,0,1,0,0,0,0,16.361594200134277,0,0
27943,200122630,88B120890348,88B120890348,Geometris,"80 Series",88,1,163,0,0,0,7.72254490852356,0,0,0,0,0,0,0,0
3674,200089884,016100000005884-030624151353,6B301K9X-030624151353,VidFleet,VidFleet,4K,1,569,107.9611930847168,0,0,0,2.3333333333333335,0,0,0,0,0,0,0
24711,200117099,016100000326520-030624151349,6B301C0Y-030624151349,VidFleet,VidFleet,4K,1,240,46.17536608378092,0,0,0,3,0,0,0,0,0,0,0
26577,200097719,016100000003970-030624151342,6B301K3Q-030624151342,VidFleet,VidFleet,4K,1,477,0,0,0,0,2,0,0,0,0,0,0,0
25304,200088135,-030624151327,6B2CMLFZ-030624151327,VidFleet,VidFleet,4K,1,812,0,0,0,0,2,0,0,0,0,0,0,0
25304,200088141,-030624151335,6B2CMLD6-030624151335,VidFleet,VidFleet,4K,1,812,72.44652811686198,0,0,11.517861604690552,1.6666666666666667,0,0,0,0,0,0,0
27943,200122628,88B120890359,88B120890359,Geometris,"80 Series",88,1,163,0,0,0,6.370997905731201,1,0,0,0,0,0,0,0
344,200068577,88B120330137,88B120330137,Geometris,"80 Series",88,1,728,0,0,0,11.108198324839273,0,0,0,0,0,0,0,0
27943,200122624,88B120030131,88B120030131,Geometris,"80 Series",88,1,163,0,802,0,7.36290963490804,1,0,0,0,0,0,0,0
24464,200055093,88B112600127,88B112600127,Geometris,"80 Series",88,1,873,0,825,0,5.1724138259887695,1,0,0,0,0,0,0,0
6821,200059699,88B113140089,88B113140089,Geometris,"80 Series",88,1,785,0,0,0,8.981666088104248,0,0,0,0,0,0,0,0
27718,200118364,88B112920117,88B112920117,Geometris,"80 Series",88,1,224,0,0,0,6.910769780476888,0,0,0,0,0,0,0,0
6858,200054343,88B112520119,88B112520119,Geometris,"80 Series",88,1,659,0,0,0,0,0,26.22222137451172,0,0,0,0,0,0
27943,200122629,88B120890371,88B120890371,Geometris,"80 Series",88,1,163,0,0,2,0,3,0,0,0,0,0,0,0
26749,200102296,016100000191742,6B3017VP,VidFleet,VidFleet,4K,1,417,50.35646724700928,0,0,0,1,0,0,0,0,0,0,0
21112,200046334,868199051769884,4675080255,CalAmp,"32 - bit","2630 LTE",1,1011,0,0,1.7391304347826086,5.5194807052612305,3.6666666666666665,54.43722915649414,0,0,0,50.96583652496338,0,0
344,200108411,866626031286664-030124185705,6B301SYM-030124185705,VidFleet,VidFleet,4K,1,344,29.43538475036621,0,0,0,0,0,0,0,0,0,0,0
344,200089940,866626031287571-030124184940,6B301TB5-030124184940,VidFleet,VidFleet,4K,1,562,58.39900875091553,0,0,0,0,0,0,0,0,0,0,0
27975,200123114,866258043711073-022924203055,96X110970063-022924203055,Geometris,"80 Series","96-ATT Series",1,148,0,2768.814814814815,1.6666666666666667,0,1.8,0,0,0,0,0,0,0
23052,200045789,96X111170101-022924210211,96X111170101-022924210211,Geometris,"80 Series","96-ATT Series",1,1010,0,0,0,5.85774040222168,0,0,0,0,0,0,0,0
24368,200047520,96X111540058-022924213803,96X111540058-022924213803,Geometris,"80 Series","96-ATT Series",1,988,0,0,0,9.233809852600098,0,0,0,0,0,0,0,0
6821,200023758,87X100160120-022924140804,87X100160120-022924140804,Geometris,"80 Series","80 Series HSPA 3G",1,1422,0,1362.5,0,0,2,0,0,0,0,0,0,0
6821,200030126,87X102030039-022924140809,87X102030039-022924140809,Geometris,"80 Series","80 Series HSPA 3G",1,1296,0,0,0,12.921251773834229,0,0,0,0,0,0,0,0
27943,200122620,87X100770146-022924140517,87X100770146-022924140517,Geometris,"80 Series","80 Series HSPA 3G",1,156,0,768,0,0,2,0,0,0,0,0,0,0
20826,200015847,87X191820161-022924140117,87X191820161-022924140117,Geometris,"80 Series","80 Series HSPA 3G",1,1512,0,1340.5,0,0,1,0,0,0,0,0,0,0
23041,200033007,87X102650051-022924134238,87X102650051-022924134238,Geometris,"80 Series","80 Series HSPA 3G",1,1220,0,0,0,7.692307472229004,0,0,0,0,0,0,0,0
344,200029713,87X101920004-022924134550,87X101920004-022924134550,Geometris,"80 Series","80 Series HSPA 3G",1,1298,0,0,0,9.25353453709529,4,0,0,0,0,0,0,0
3491,200068249,68B120250539,68B120250539,Geometris,"68 Series","68 Series",1,724,0,0,2.5714285714285716,7.227391242980957,0,0,0,0,0,0,0,0
25368,200091595,862255067063708-022824210226,88U122500389-022824210226,Geometris,"80 Series",88,1,531,0,0,0,0,0,64.01180267333984,0,0,0,0,0,0
26775,200103010,860092057488690,88U122940114,Geometris,"80 Series",88,1,437,0,900.5,0,20,1,45.454545974731445,0,0,0,0,0,0
21324,200061175,88X113420242,88X113420242,Geometris,"80 Series",88,1,499,0,0,0,9.7619047164917,1,0,0,0,0,0,0,0
26596,200096774,016100000015503,6B301K2E,VidFleet,VidFleet,4K,1,533,46.4838981628418,0,0,0,0,0,0,0,0,0,0,0
1922,200023880,359998073988869,3174062158,CalAmp,"8 - bit","TTU730 LTE-V",1,940,0,0,0,0,0,0,0,0,0,100,0,0
24414,200048049,96X111650198,96X111650198,Geometris,"80 Series","96-ATT Series",1,939,0,0,3,0,0,0,0,0,0,0,0,0
25768,200107551,865640067503414,88U123560058,Geometris,"80 Series",88,1,344,0,0,0,5.55555534362793,1,22.22222137451172,0,0,0,0,0,0
27048,200123113,866626030988740,2B2DB2U2,VidFleet,VidFleet,360,1,251,0,0,0,0,4.625,0,0,0,0,0,0,0
28361,200130627,016100000233148-030624191733,2B30190M-030624191733,VidFleet,VidFleet,360,1,40,0,0,0,0,1,0,0,0,0,0,0,0
28361,200129359,016100000559450-030624191728,6B301C3J-030624191728,VidFleet,VidFleet,4K,1,54,0,0,0,5.149564504623413,0,0,0,0,0,0,0,0
27943,200122631,88U122500672-022224145530,88U122500672-022224145530,Geometris,"80 Series",88,1,149,0,0,0,6.153846263885498,0,0,0,0,0,0,0,0
27718,200118383,88U123210477-022224145128,88U123210477-022224145128,Geometris,"80 Series",88,1,210,0,0,0,0,1,0,0,0,0,0,0,0
26245,200085931,88U122220354-022224145304,88U122220354-022224145304,Geometris,"80 Series",88,1,537,0,0,0,0,0,16.339868545532227,0,0,0,0,0,0
27718,200118384,88U123210472-022224145224,88U123210472-022224145224,Geometris,"80 Series",88,1,210,0,0,0,8.743047952651978,0,0,0,0,0,0,0,0
344,200104815,865640065045889-022224143813,88U123480070-022224143813,Geometris,"80 Series",88,1,371,0,0,0,5.724682807922363,1,0,0,0,0,0,0,0
26777,200103059,860092057437846-022224143926,88U122940010-022224143926,Geometris,"80 Series",88,1,393,0,919,0,0,0,0,0,0,0,0,0,0
23211,200038102,88X103640048-030124202017,88X103640048-030124202017,Geometris,"80 Series",88,1,545,0,833,0,0,1,0,0,0,0,13.043478012084961,0,0
3213,200117970,867969065185538,88X131660077,Geometris,"80 Series",88,1,209,0,760.05,0,0,1.4,0,0,0,0,0,0,0
26654,200099362,865640065368380-040924183425,88U122710227-040924183425,Geometris,"80 Series",88,1,489,0,0,0,6.990314266898415,0,24.76621389389038,0,0,0,0,0,0
24989,200125076,015700000977601,015700000977601,Queclink,"GV Series",50MG,1,66,0,1388.6060606060605,2.6666666666666665,0,5.333333333333333,0,0,0,0,0,0,0
28119,200125221,862427061089423-022624160653,88X132190121-022624160653,Geometris,"80 Series",88,1,110,0,755,0,0,1.5,0,0,0,0,0,0,0
26405,200092796,016100000001503,6B301KHJ,VidFleet,VidFleet,4K,1,509,55.646111488342285,0,0,6.349206447601318,0,0,0,0,0,0,0,0
21982,200036067,87X102790079,87X102790079,Geometris,"80 Series","80 Series HSPA 3G",1,1228,0,0,0,5.200659513473511,4.4,0,0,0,0,0,0,0
27889,200121488,016100000314047,6B301BK7,VidFleet,VidFleet,4K,1,162,63.16673755645752,0,0,0,0,0,0,0,0,0,0,0
6258,200122590,866258044667951,96X110990033,Geometris,"80 Series","96-ATT Series",1,137,0,0,0,6.7360091831373134,0,0,0,0,0,0,0,0
27802,200131597,866626031163657,6B301SW2,VidFleet,VidFleet,4K,1,8,0,0,0,7.142857074737549,0,0,0,0,0,0,0,0
26892,200105352,015425002439018,015425002439018,Queclink,"GL Series",500MG,1,325,2.4000000953674316,0,0,0,0,0,0,0,0,0,0,0
3922,200079800,68B121590204,68B121590204,Geometris,"68 Series","68 Series",1,563,0,0,1.6666666666666667,0,4.5,0,0,0,0,0,0,0
26985,200107253,865640065047380,88U123480396,Geometris,"80 Series",88,1,321,0,0,0,7.885763292727263,0,0,0,0,0,0,0,0
26863,200128954,866626030542778,6B301VPT,VidFleet,VidFleet,4K,1,43,0,0,0,0,1.6666666666666667,0,0,0,0,0,0,0
26654,200099370,865640065364314-021524210636,88U122710182-021524210636,Geometris,"80 Series",88,1,435,0,0,0,5.128205299377441,0,0,0,0,0,0,0,0
26654,200099361,865640065394741-021524210640,88U122710183-021524210640,Geometris,"80 Series",88,1,435,0,0,0,6.103367328643799,0,0,0,0,0,0,0,0
26654,200099349,865640065364264-021524210645,88U122710223-021524210645,Geometris,"80 Series",88,1,435,0,0,0,9.315946578979492,0,0,0,0,0,0,0,0
26654,200099353,865640065359348-021524210615,88U122710234-021524210615,Geometris,"80 Series",88,1,435,0,0,0,7.308531939983368,0,0,0,0,0,0,0,0
26654,200099367,865640065306653-021524210649,88U122710233-021524210649,Geometris,"80 Series",88,1,435,0,0,0,7.309941450754802,0,0,0,0,0,0,0,0
26654,200099374,865640065367978-021524210558,88U122710245-021524210558,Geometris,"80 Series",88,1,435,0,0,0,10.549259821573893,0,0,0,0,0,0,0,0
953,200098750,865640067461175-021524204645,88U122860182-021524204645,Geometris,"80 Series",88,1,442,0,0,0,5.128205299377441,0,0,0,0,0,0,0,0
25368,200091594,862255067058997-021524213225,88U122500273-021524213225,Geometris,"80 Series",88,1,518,0,803,0,0,0,0,0,0,0,0,0,0
21515,200081625,865640068131025,4675382050,CalAmp,"32 - bit","LMU2630 CAT_M",1,587,0,0,1.5,0,0,85.66304952448064,0,0,0,62.857133865356445,0,0
21515,200081629,865640068799425,4675382033,CalAmp,"32 - bit","LMU2630 CAT_M",1,560,0,0,1.2857142857142858,0,0,100,0,0,0,0,0,0
26654,200099360,865640065359462-021524210624,88U122710218-021524210624,Geometris,"80 Series",88,1,435,0,0,0,10.958904266357422,0,0,0,0,0,0,0,0
26654,200099363,865640065372127-021524210611,88U122710220-021524210611,Geometris,"80 Series",88,1,435,0,0,0,11.827957153320312,0,0,0,0,0,0,0,0
26697,200101168,860092057412740-021524172305,88U123180395-021524172305,Geometris,"80 Series",88,1,414,0,0,0,0,1.3333333333333333,0,0,0,0,0,0,0
26697,200101169,860092057465359-021524172312,88U123180471-021524172312,Geometris,"80 Series",88,1,414,0,0,0,7.236842155456543,1,0,0,0,0,0,0,0
27213,200111016,016100000189688,6B3018HS,VidFleet,VidFleet,4K,1,301,55.76695705104519,0,0,0,0,0,0,0,0,0,0,0
25778,200074757,88B120890287-021424140401,88B120890287-021424140401,Geometris,"80 Series",88,1,657,0,0,0,0,0,38.235294342041016,0,0,0,0,0,0
27116,200109261,016100000229823-021224215840,6B3019H3-021224215840,VidFleet,VidFleet,4K,1,314,51.00810527801514,0,0,0,3,0,0,0,0,0,0,0
6258,200122581,866258044279633,96X111230134,Geometris,"80 Series","96-ATT Series",1,137,0,0,0,6.643336023603167,0,0,0,0,0,0,0,0
26623,200116074,867198050059124-021224211128,87X102030160-021224211128,Geometris,"80 Series","80 Series HSPA 3G",1,228,0,1557.090909090909,0,0,2.1666666666666665,57.24749755859375,0,0,0,16.219587326049805,0,0
28242,200128181,867969061609705,88X133410175,Geometris,"80 Series",88,1,182,0,863.8571428571429,0,0,1,0,0,0,0,0,0,0
25642,200113156,016100000244186-021224143537,6B301823-021224143537,VidFleet,VidFleet,4K,1,266,61.71618765371817,0,0,0,0,0,0,0,0,0,0,0
27977,200123134,016100000315069-021224143524,6B301BPQ-021224143524,VidFleet,VidFleet,4K,1,131,51.77015686035156,0,0,0,0,0,0,0,0,0,0,0
26918,200105842,016100000247262-021224143530,6B3019UX-021224143530,VidFleet,VidFleet,4K,1,353,121.1408101717631,0,0,0,0,0,0,0,0,0,0,0
23812,200040823,88X110530044,88X110530044,Geometris,"80 Series",88,1,201,0,0,1,6.219659741719564,1,0,0,0,0,0,0,0
26237,200106853,866258045763155,95X121090067,Geometris,"80 Series","95 Series USC",1,342,2.611641764640808,0,0,9.83172286640514,0,32.8656120300293,0,0,0,0,0,0
6258,200122597,866258044325329,96X111250049,Geometris,"80 Series","96-ATT Series",1,137,0,0,0,6.6157909120832175,0,0,0,0,0,0,0,0
547,200007320,356961076223372,4674035116,CalAmp,"32 - bit","2630 3G",1,1085,0,0,3.0476190476190474,6.1614876474652975,0,42.18490346272787,0,0,0,0,0,0
6258,200122584,866258044323712,96X111190284,Geometris,"80 Series","96-ATT Series",1,137,0,0,0,8.656526565551758,0,0,0,0,0,0,0,0
6258,200122596,866258044268024,96X111110190,Geometris,"80 Series","96-ATT Series",1,137,0,0,0,6.212619781494141,6,0,0,0,0,0,0,0
3609,200116943,016100000280693-020824195433,6B301ASE-020824195433,VidFleet,VidFleet,4K,1,217,46.881926672799246,0,0,0,1,0,0,0,0,0,0,0
28249,200127760,016100000528208-020824195607,6B301EM6-020824195607,VidFleet,VidFleet,4K,1,56,0,0,0,0,0,0,0,0,0,22.15724054972331,0,0
23687,200092795,016100000010884-020824195652,6B301K4X-020824195652,VidFleet,VidFleet,4K,1,496,52.166259129842125,0,0,0,0,0,0,0,0,0,0,0
6258,200122598,866258043714176,96X111450040,Geometris,"80 Series","96-ATT Series",1,137,0,0,0,0,1,0,0,0,0,0,0,0
6258,200122587,866258044320338,96X111230146,Geometris,"80 Series","96-ATT Series",1,137,0,0,0,6.456410781196926,0,0,0,0,0,0,0,0
25368,200089191,866626030547017-020824134845,6B301VTZ-020824134845,VidFleet,VidFleet,4K,1,650,0,0,0,0,4.5,0,0,0,0,0,0,0
23687,200093532,016100000005819-020824134312,6B301K6W-020824134312,VidFleet,VidFleet,4K,1,484,0,0,0,0,3,0,0,0,0,0,0,0
28232,200120656,016100000317263-020824133644,6B301BKY-020824133644,VidFleet,VidFleet,4K,1,162,0,0,0,0,2,0,0,0,0,0,0,0
26697,200101170,016100000204677-020824132011,6B3017SX-020824132011,VidFleet,VidFleet,4K,1,407,0,0,0,0,4,0,0,0,0,0,0,0
22764,200029214,87X101820028,87X101820028,Geometris,"80 Series","80 Series HSPA 3G",1,1406,0,0,0,5.3677704674857,0,0,0,0,0,0,0,0
6258,200122593,866258044675004,96X110990099,Geometris,"80 Series","96-ATT Series",1,137,0,0,0,6.097560882568359,0,0,0,0,0,0,0,0
1922,200016509,359998073030928,3174025414,CalAmp,"8 - bit","TTU730 LTE-V",1,538,0,0,0,0,0,0,0,0,0,35.61643981933594,0,0
27285,200111980,016100000209478,6B3018J0,VidFleet,VidFleet,4K,1,281,61.653102425967944,0,0,0,1.1875,0,0,0,0,0,0,0
6258,200122600,866258043712667,96X111450059,Geometris,"80 Series","96-ATT Series",1,137,0,0,0,5.939135802419562,1,0,0,0,0,0,0,0
23687,200090719,016100000004028-020724145023,6B301KC3-020724145023,VidFleet,VidFleet,4K,1,518,50.11085891723633,0,0,0,0,0,0,0,0,0,0,0
25361,200088287,-020724144148,6B301SY8-020724144148,VidFleet,VidFleet,4K,1,748,7.244480133056641,0,0,0,0,0,0,0,0,0,0,0
6854,200074465,88B120890476,88B120890476,Geometris,"80 Series",88,1,521,0,0,0,50,0,0,0,0,0,0,0,0
23938,200041983,868199051760719,4675082659,CalAmp,"32 - bit","2630 LTE",1,918,0,0,1.4230769230769231,5.156381811414446,0,0,0,0,0,18.063541412353516,0,0
26985,200112121,862464061244187,88B121220311,Geometris,"80 Series",88,1,265,0,0,0,10.001300477981568,0,18.88412094116211,0,0,0,0,0,0
22571,200030086,87X102030080-020524141718,87X102030080-020524141718,Geometris,"80 Series","80 Series HSPA 3G",1,520,0,926,0,0,1,0,0,0,0,0,0,0
23234,200036124,87X102790144-020524154347,87X102790144-020524154347,Geometris,"80 Series","80 Series HSPA 3G",1,692,0,0,0,0,2,0,0,0,0,0,0,0
28050,200123835,868446030983171-020524151324,87X191000040-020524151324,Geometris,"80 Series","80 Series HSPA 3G",1,115,0,817.5,0,0,0,0,0,0,0,0,0,0
22815,200029755,87X101920073-020524154641,87X101920073-020524154641,Geometris,"80 Series","80 Series HSPA 3G",1,396,0,0,0,0,2,0,0,0,0,0,0,0
22815,200029745,87X101920059-020524154635,87X101920059-020524154635,Geometris,"80 Series","80 Series HSPA 3G",1,396,0,0,0,0,2,0,0,0,0,0,0,0
22815,200029750,87X101920076-020524154650,87X101920076-020524154650,Geometris,"80 Series","80 Series HSPA 3G",1,396,0,0,0,0,2,0,0,0,0,0,0,0
22974,200033702,87X102670019-020524162559,87X102670019-020524162559,Geometris,"80 Series","80 Series HSPA 3G",1,409,0,0,0,0,3,0,0,0,0,0,0,0
22792,200029539,87X101880106-020524145304,87X101880106-020524145304,Geometris,"80 Series","80 Series HSPA 3G",1,520,0,928,0,0,1,0,0,0,0,0,0,0
22792,200029543,87X101880091-020524145258,87X101880091-020524145258,Geometris,"80 Series","80 Series HSPA 3G",1,520,0,933,0,0,1,0,0,0,0,0,0,0
28299,200128565,016100000500504-022324133129,6B301ELW-022324133129,VidFleet,VidFleet,4K,1,56,0,0,0,0,0,0,0,0,0,31.361024379730225,0,0
22815,200029733,87X101920086-020524150121,87X101920086-020524150121,Geometris,"80 Series","80 Series HSPA 3G",1,388,0,938,0,0,1,0,0,0,0,0,0,0
22571,200030084,87X102030063-020524141709,87X102030063-020524141709,Geometris,"80 Series","80 Series HSPA 3G",1,520,0,924,0,0,1,0,0,0,0,0,0,0
23052,200032480,87X102450148-020524145845,87X102450148-020524145845,Geometris,"80 Series","80 Series HSPA 3G",1,1208,0,932,0,7.808931350708008,1,0,0,0,0,0,0,0
23052,200032478,87X102450001-020524145835,87X102450001-020524145835,Geometris,"80 Series","80 Series HSPA 3G",1,520,0,925,0,0,1,0,0,0,0,0,0,0
22571,200030080,87X102030099-020524141700,87X102030099-020524141700,Geometris,"80 Series","80 Series HSPA 3G",1,520,0,922,0,0,1,93.65509796142578,0,0,0,0,0,0
953,200018810,87X192870246-020224184448,87X192870246-020224184448,Geometris,"80 Series","80 Series HSPA 3G",1,1143,0,0,0,0,1,96.59735107421875,0,0,0,0,0,0
21646,200010417,87X190840006-020224182551,87X190840006-020224182551,Geometris,"80 Series","80 Series HSPA 3G",1,1726,0,0,0,8.450704574584961,0,0,0,0,0,0,0,0
25833,200129037,016100000494138,6B301EEZ,VidFleet,VidFleet,4K,1,54,0,3044.6,0,36.3067569732666,1,0,0,0,0,0,0,0
21646,200010418,87X190840003-020224182559,87X190840003-020224182559,Geometris,"80 Series","80 Series HSPA 3G",1,1718,0,0,0,7.13476316134135,0,0,0,0,0,0,0,0
21646,200010419,87X190840004-020224182606,87X190840004-020224182606,Geometris,"80 Series","80 Series HSPA 3G",1,1759,0,0,0,5.55555534362793,0,0,0,0,0,0,0,0
21646,200010422,87X190840024-020224182602,87X190840024-020224182602,Geometris,"80 Series","80 Series HSPA 3G",1,1725,0,0,0,5.737704753875732,0,0,0,0,0,0,0,0
22119,200023769,87X100360164-020224183609,87X100360164-020224183609,Geometris,"80 Series","80 Series HSPA 3G",1,761,0,1023,0,0,1,0,0,0,0,0,0,0
21646,200014888,87X191300130-020224182547,87X191300130-020224182547,Geometris,"80 Series","80 Series HSPA 3G",1,1407,0,1644.6666666666667,0,0,0,0,0,0,0,0,0,0
7100,200039740,88X110040118,88X110040118,Geometris,"80 Series",88,1,1216,0,0,0,0,0,24.350648880004883,0,0,0,59.79183483123779,0,0
5482,200039155,88X110120034-020124211402,88X110120034-020124211402,Geometris,"80 Series",88,1,516,0,961,0,0,1,0,0,0,0,14.672216415405273,0,0
21646,200010420,87X190840014-020224182555,87X190840014-020224182555,Geometris,"80 Series","80 Series HSPA 3G",1,1748,0,0,0,5.55555534362793,0,0,0,0,0,0,0,0
5482,200039153,88X110120003-020124211358,88X110120003-020124211358,Geometris,"80 Series",88,1,516,0,0,0,0,1,0,0,0,0,0,0,0
22687,200028586,87X101630030-020224185201,87X101630030-020224185201,Geometris,"80 Series","80 Series HSPA 3G",1,1277,0,970,0,0,1,0,0,0,0,0,0,0
28091,200127284,016100000501676,6B301E7B,VidFleet,VidFleet,4K,1,65,0,0,0,6.7091453075408936,0,0,0,0,0,0,0,0
23919,200041782,88X110760086-020124135401,88X110760086-020124135401,Geometris,"80 Series",88,1,516,0,0,0,8.823529243469238,0,0,0,0,0,0,0,0
23919,200041780,88X110760069-020124135411,88X110760069-020124135411,Geometris,"80 Series",88,1,516,0,0,0,7.36807119846344,0,0,0,0,0,0,0,0
23687,200041937,88X110760207-020124142127,88X110760207-020124142127,Geometris,"80 Series",88,1,882,0,803.75,0,9.877830468691313,0,0,0,0,0,0,0,0
23919,200041779,88X110760098-020124135352,88X110760098-020124135352,Geometris,"80 Series",88,1,516,0,0,0,10.417842864990234,0,0,0,0,0,0,0,0
23687,200039536,88X110350045-020124142129,88X110350045-020124142129,Geometris,"80 Series",88,1,937,0,0,0,9.487736834420097,0,0,0,0,0,0,0,0
23671,200039459,88X110320141-020124155815,88X110320141-020124155815,Geometris,"80 Series",88,1,516,0,805,0,0,2,0,0,0,0,0,0,0
28299,200128561,016100000491522-022324133121,6B301EGL-022324133121,VidFleet,VidFleet,4K,1,56,0,0,0,0,1.2,0,0,0,0,12.574850082397461,0,0
28299,200128563,016100000558718-022324133117,6B301EFG-022324133117,VidFleet,VidFleet,4K,1,56,0,0,0,6.666666507720947,0,0,0,0,0,0,0,0
27980,200123215,862427060238906-020124140950,88X131080030-020124140950,Geometris,"80 Series",88,1,120,0,0,0,9.944196224212646,1,0,0,0,0,0,0,0
23687,200039538,88X110350023-020124142121,88X110350023-020124142121,Geometris,"80 Series",88,1,1061,0,873,0,9.920918009497903,0,0,0,0,0,0,0,0
27887,200121363,868963040582488-020124151717,88X110040013-020124151717,Geometris,"80 Series",88,1,143,0,0,0,6.736151695251465,0,0,0,0,0,0,0,0
6488,200109130,862464061294000,68B123620327,Geometris,"68 Series","68 Series",1,321,0,0,0,0,5.894736842105263,0,0,0,0,0,0,0
27943,200122634,88X131660262-020124160612,88X131660262-020124160612,Geometris,"80 Series",88,1,128,0,0,0,8.796055521283831,0,0,0,0,0,0,0,0
27660,200117585,867969065185496-020124150409,88X131660070-020124150409,Geometris,"80 Series",88,1,201,0,891.1333333333333,1.3333333333333333,0,2.25,0,0,0,0,0,0,0
23687,200041939,88X110760215-020124142116,88X110760215-020124142116,Geometris,"80 Series",88,1,861,0,844.5,0,11.18917719523112,0,0,0,0,0,0,0,0
25369,200063767,88X113420084-020124134242,88X113420084-020124134242,Geometris,"80 Series",88,1,694,0,0,0,5.615202744801839,0,0,0,0,0,0,0,0
23417,200036641,88X103350058-020124151233,88X103350058-020124151233,Geometris,"80 Series",88,1,1145,0,0,0,9.006155967712402,0,0,0,0,0,0,0,0
26428,200108429,862464061103094,68B121250199,Geometris,"68 Series","68 Series",1,318,0,0,3,9.060062646865845,28.2,0,0,0,0,0,0,0
5468,200103409,016100000233569,6B301952,VidFleet,VidFleet,4K,1,365,60.95340050591363,2859,0,0,0,0,0,0,0,0,0,0
28299,200128566,016100000557512-022324133055,6B301EGB-022324133055,VidFleet,VidFleet,4K,1,56,0,0,0,0,1.6666666666666667,0,0,0,0,0,0,0
23938,200041979,868199051820588,4675082613,CalAmp,"32 - bit","2630 LTE",1,842,0,0,3.391304347826087,8.978842417399088,5.208333333333333,58.97435760498047,0,0,0,0,0,0
25778,200074753,88B120890281-012524201754,88B120890281-012524201754,Geometris,"80 Series",88,1,509,0,0,0,10.155872039794922,1,20.135746002197266,0,0,0,0,0,0
25778,200074756,88B120890298-012524195734,88B120890298-012524195734,Geometris,"80 Series",88,1,575,0,0,0,5.5790174802144366,0,0,0,0,0,0,0,0
25778,200074762,88B120890255-012524195802,88B120890255-012524195802,Geometris,"80 Series",88,1,652,0,0,0,6.25,0,0,0,0,0,0,0,0
25778,200074748,88B120890295-012524195806,88B120890295-012524195806,Geometris,"80 Series",88,1,652,0,0,0,5.42319901784261,1,0,0,0,0,0,0,0
25600,200088812,866626030985332,2B2DB3KV,VidFleet,VidFleet,360,1,716,54.85031604766846,0,0,0,0,0,0,0,0,0,0,0
27114,200109204,88B120410316,88B120410316,Geometris,"80 Series",88,1,8,0,1024.3333333333333,0,5.263157844543457,1,22.033897399902344,0,0,0,12.61101245880127,0,0
23638,200072130,88B120600194,88B120600194,Geometris,"80 Series",88,1,652,2.1543796062469482,0,0,0,1,34.46354579925537,0,0,0,37.330318450927734,0,0
25833,200129031,016100000530105,6B301EGG,VidFleet,VidFleet,4K,1,75,0,2919,0,0,0,0,0,0,0,0,0,0
25512,200118436,016100000295410,6B301AU1,VidFleet,VidFleet,4K,1,187,0,0,0,8.772953112920126,5.6,0,0,0,0,0,0,0
23027,200032167,356052109358391-011924192543,4674879733-011924192543,CalAmp,"32 - bit","2630 LTE",1,1051,0,0,2.6666666666666665,0,0,28.268550872802734,0,0,0,0,0,0
23027,200032170,356052109372988-011924192601,4674879738-011924192601,CalAmp,"32 - bit","2630 LTE",1,1227,0,0,33.666666666666664,0,0,0,0,0,1,0,0,0
27670,200122487,016100000311845,6B301BJC,VidFleet,VidFleet,4K,1,172,54.654293060302734,0,0,6.125392913818359,0,0,0,0,0,0,0,0
6363,200030979,353650071648898,4674150979,CalAmp,"32 - bit","2630 LTE",1,100,0,0,1,0,2,0,0,0,0,0,0,0
26266,200123604,867198050087638,87X102090057,Geometris,"80 Series","80 Series HSPA 3G",1,125,0,0,0,23.809524536132812,3.9375,100,0,0,0,0,0,0
6939,200110805,016100000202879,6B3018HW,VidFleet,VidFleet,4K,1,273,50.15589586893717,0,0,8.960459351539612,1.4090909090909092,0,0,0,0,0,0,0
28031,200123503,016100000314617-011624155320,6B301B1J-011624155320,VidFleet,VidFleet,4K,1,98,56.81305122375488,0,0,0,1,0,0,0,0,0,0,0
7273,200119008,016100000300467,6B301A71,VidFleet,VidFleet,4K,1,306,59.55884588332403,0,0,0,0,0,0,0,0,0,0,0
26519,200095682,865640060296925-011224211823,88U121950013-011224211823,Geometris,"80 Series",88,1,437,0,0,0,5.673777262369792,0,0,0,0,0,0,0,0
